titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,long,lat,X,Y
"Parc Saint-Roch","https://montreal.ca/lieux/parc-saint-roch","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2020-02-28","2025-02-21","Villeray–Saint-Michel–Parc-Extension","Parc et jardins","Parc","","Aire de pique-nique,Barbecue,Douches,Fontaine d'eau potable,Table à langer,Toilettes,Vestiaire,Vestiaire familial","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Saint-Roch","Parc Saint-Roch","443 Avenue Ball","H3N1H7","Montréal",-73.631250858307,45.532105176815,"294548.5","5043584.9"
"Parc Joseph-Robin","https://montreal.ca/lieux/parc-joseph-robin","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2020-02-28","2025-02-21","Villeray–Saint-Michel–Parc-Extension","Parc et jardins","Parc","","Aire de pique-nique,Fontaine d'eau potable,Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Joseph-Robin","Rue Everett",,,"Montréal",-73.5960385315,45.564663154661,"297303.2","5047199.2"
"Parc Leman","https://montreal.ca/lieux/parc-leman","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2020-03-12","2025-02-21","Villeray–Saint-Michel–Parc-Extension","Parc et jardins","Parc","","Aire de pique-nique","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Leman","Rue Leman",,"H2P2A4","Montréal",-73.631090342472,45.547338585781,"294563.8","5045277.8"
"Miniparc Antonino-Spada","https://montreal.ca/lieux/miniparc-antonino-spada","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2020-03-16","2025-02-21","Saint-Léonard","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-22:00, mardi 06:00-22:00, mercredi 06:00-22:00, jeudi 06:00-22:00, vendredi 06:00-22:00, samedi 06:00-22:00, dimanche 06:00-22:00]","","","","numéro: 5148720311",,"Miniparc Antonino-Spada","Rue Antonino-Spada",,"H1R0B5","Montréal",-73.616256098913,45.59178751556,"295729.3","5050215.7"
"Miniparc Robert","https://montreal.ca/lieux/miniparc-robert","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2020-03-16","2025-02-21","Saint-Léonard","Parc et jardins","Parc","","Circuit d'entraînement,Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-22:00, mardi 06:00-22:00, mercredi 06:00-22:00, jeudi 06:00-22:00, vendredi 06:00-22:00, samedi 06:00-22:00, dimanche 06:00-22:00]","","","","numéro: 5148720311",,"Miniparc Robert","Boulevard Robert",,"H1R3B1","Montréal",-73.596875667572,45.588042630632,"297241.0","5049797.5"
"Miniparc Grandbois","https://montreal.ca/lieux/miniparc-grandbois","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2020-03-16","2025-02-21","Saint-Léonard","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-22:00, mardi 06:00-22:00, mercredi 06:00-22:00, jeudi 06:00-22:00, vendredi 06:00-22:00, samedi 06:00-22:00, dimanche 06:00-22:00]","","","","",,"Miniparc Grandbois","Rue Grandbois",,"H1R1B1","Montréal",-73.610624605723,45.596272718625,"296169.4","5050713.5"
"Miniparc Glandelet","https://montreal.ca/lieux/miniparc-glandelet","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2020-03-16","2025-02-21","Saint-Léonard","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-22:00, mardi 06:00-22:00, mercredi 06:00-22:00, jeudi 06:00-22:00, vendredi 06:00-22:00, samedi 06:00-22:00, dimanche 06:00-22:00]","","","","",,"Miniparc Glandelet","Rue Glandelet",,"H1R1M3","Montréal",-73.602214811989,45.588205948644,"296824.4","5049816.2"
"Miniparc de Ségur","https://montreal.ca/lieux/miniparc-de-segur","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2020-03-16","2025-02-21","Saint-Léonard","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-22:00, mardi 06:00-22:00, mercredi 06:00-22:00, jeudi 06:00-22:00, vendredi 06:00-22:00, samedi 06:00-22:00, dimanche 06:00-22:00]","","","","numéro: 5148720311",,"Miniparc de Ségur","Rue de Ségur",,"H1R2M5","Montréal",-73.614294241149,45.592573548343,"295882.5","5050302.8"
"Miniparc Deschambault","https://montreal.ca/lieux/miniparc-deschambault","Le miniparc Deschambault est un petit parc de quartier dans lequel se trouve un module de jeux pour enfants.","2020-03-16","2025-02-21","Saint-Léonard","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-22:00, mardi 06:00-22:00, mercredi 06:00-22:00, jeudi 06:00-22:00, vendredi 06:00-22:00, samedi 06:00-22:00, dimanche 06:00-22:00]","","","","",,"Miniparc Deschambault","Rue Deschambault",,"H1R2C5","Montréal",-73.60705783285732,45.59451481419782,"296447.4","5050517.8"
"Place Rodolphe-Rousseau","https://montreal.ca/lieux/place-rodolphe-rousseau","C’est afin d'honorer M. Rodolphe Rousseau, un citoyen qui par son implication sociale a marqué la communauté laurentienne et montréalaise, que l'arrondissement a décidé d'attribuer son nom à ce legs du 375e.
M. Rodolphe Rousseau (1931-2010) est un citoyen qui s'est investi dans la communauté montréalaise. Officier dans l'armée canadienne, il a reçu la Décoration du Canada en 1969. En politique, il a été conseiller municipal à la Ville de Saint-Laurent, de 1970 à 1986, et président de l'Association libérale du comité de Saint-Laurent, de 1981 à 1995. Dans le domaine communautaire, il a notamment été membre du conseil d'administration de la Chambre de commerce de Montréal, de la Caisse populaire Desjardins de Saint-Laurent, de la Commission scolaire Sainte-Croix et de la Fondation du conseil scolaire de l'île de Montréal. De plus, M. Rousseau a été président du Centre de commerce mondial au Canada et a participé à son implantation à Montréal, contribuant ainsi à son rayonnement international.
","2020-04-01","2025-02-21","Saint-Laurent","Parc et jardins","Place","","","","",,"","","","","",,"Place Rodolphe-Rousseau","Boulevard Edouard-Laurin",,"H4L 2A9","Montréal",-73.682194162107,45.513244167509,"290564.8","5041496.6"
"Parc Marie-Victorin","https://montreal.ca/lieux/parc-marie-victorin","Le parc Marie-Victorin (Cégep Marie-Victorin) est un lieu pour se détendre.","2020-04-06","2025-02-21","Montréal-Nord","Parc et jardins","Parc","","Toilettes","","",,"","","","","",,"Parc Marie-Victorin","Boul. Maurice-Duplessis et boul. Albert-Hudon",,,"Montréal",,,,
"Parc-école Calixa-Lavallée","https://montreal.ca/lieux/parc-ecole-calixa-lavallee","Les terrains du tennis seront ouverts jusqu'au 1er novembre.
","2020-04-06","2025-02-21","Montréal-Nord","Parc et jardins","Parc","","","","",,"","","","","",,"Parc-école Calixa-Lavallée","4444, boulevard Henri-Bourassa Est",,"H1H3J3","Montréal",-73.639163046742,45.599359657158,"293943.5","5051060.1"
"Parc-école Jules-Verne","https://montreal.ca/lieux/parc-ecole-jules-verne","Le parc-école  Jules-Verne dispose d'une aire de repos.","2020-04-06","2025-02-21","Montréal-Nord","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"","","","","",,"Parc-école Jules-Verne","Rue Maurice-Duplessis et avenue P.-M.-Favier",,"H1G 5X4","Montréal",-73.620587161907,45.613956854196,"295395.1","5052679.9"
"Parc-école Saint-Vincent-Marie","https://montreal.ca/lieux/parc-ecole-saint-vincent-marie","Le parc-école Saint-Vincent-Marie est situé sur l'avenue Armand-Lavergne, à l'angle de la rue de Castille.","2020-04-06","2025-02-21","Montréal-Nord","Parc et jardins","Parc","","","","",,"","","","","",,"Parc-école Saint-Vincent-Marie","Avenue Armand-Lavergne",,,"Montréal",,,,
"Parc-école Lester B. Pearson","https://montreal.ca/lieux/parc-ecole-lester-b-pearson","Le parc-école Lester B. Pearson est situé rue Crevier, à l'angle de l'avenue P.-M.-Favier.","2020-04-06","2025-02-21","Montréal-Nord","Parc et jardins","Parc","","","","",,"","","","","",,"Parc-école Lester B. Pearson","Rue Crevier",,"H1G 6E5","Montréal",-73.618940680136,45.612316586864,"295523.3","5052497.5"
"Parc-école Saint-Rémi","https://montreal.ca/lieux/parc-ecole-saint-remi","Le parc-école Saint-Rémi est situé au nord de la rue Sabrevois.","2020-04-06","2025-02-21","Montréal-Nord","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"","","","","",,"Parc-école Saint-Rémi","10152, avenue de Rome",,"H1H 4N6","Montréal",-73.635772379158,45.582056266063,"294204.8","5049136.6"
"Parc-école Sainte-Gertrude","https://montreal.ca/lieux/parc-ecole-sainte-gertrude","Le parc-école Sainte-Gertrude dispose d'une aire de repos.","2020-04-06","2025-02-21","Montréal-Nord","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"","","","","",,"Parc-école Sainte-Gertrude","Rue des Ardennes et boul. Sainte-Gertrude",,"H1G 5P8","Montréal",-73.633766017925,45.604262304007,"294365.5","5051604.2"
"Parc Beausoleil","https://montreal.ca/lieux/parc-beausoleil","Profitez des attraits de la nature ou pratiquez des loisirs en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Bacs bruns publics,Fontaine d'eau potable,Module de jeu pour enfants,Support à vélo","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Beausoleil","Rue Beausoleil/rue Beaudoin",,"H1A4H5","Montréal",-73.492359820481,45.6855860786,"305395.1","5060633.3"
"Parc Des Bouleaux","https://montreal.ca/lieux/parc-des-bouleaux","Profitez des attraits de la nature ou pratiquez des loisirs en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Fontaine d'eau potable,Module de jeu pour enfants,Module de jeu pour tout-petits,Support à vélo","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Des Bouleaux","218, Rue des Bouleaux",,"H1B3G2","Montréal",-73.500562378877,45.647589846196,"304756.2","5056410.6"
"Parc du Cheval-Blanc","https://montreal.ca/lieux/parc-du-cheval-blanc","Profitez des attraits de la nature ou pratiquez des activités en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc du Cheval-Blanc","68e Avenue",,,"Montréal",-73.563567996025,45.662538026565,"299846.5","5058073.8"
"Parc Delphis-Delorme","https://montreal.ca/lieux/parc-delphis-delorme","Le parc Delphis-Delorme a été réaménagé en 2024. Cette cure de rajeunissement comprend l’aménagement d’un sentier asphalté et éclairé, l’ajout de nouveaux équipements dans l’aire de jeu existante, l’aménagement d’une zone ado avec l’installation d’une table de ping-pong et d’un équipement d’équilibre sur sangle, l’ajout de nouveaux éléments de mobilier urbain (dont une table de pique-nique adaptée, un banc balançant, un support à vélo et un abri solaire), le remplacement de la surface de jeu par de la fibre de bois, l’ajout d’une rampe d’accès en béton à l’aire de jeu existante, de la plantation d’arbres et d’arbustes pour créer des zones d’ombre, la bonification et la sécurisation de la canopée sur le site et la réfection d’une portion de l’entrée de la rue Sherbrooke.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","Ping-pong","Aire de pique-nique,Bacs bruns publics,Module de jeu pour enfants,Module de jeu pour tout-petits,Support à vélo,Table de ping pong","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Delphis-Delorme","rue Sherbrooke Est",,,"Montréal",-73.486230306387,45.698798242793,"305872.3","5062101.7"
"Parc Emma-Bourbonnais","https://montreal.ca/lieux/parc-emma-bourbonnais","Profitez des attraits de la nature ou pratiquez des activités en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Emma-Bourbonnais","Boulevard Saint-Jean-Baptiste",,"H1B2Y9","Montréal",-73.491703890049,45.641193208211,"305446.7","5055699.7"
"Parc Marie-Barbier","https://montreal.ca/lieux/parc-marie-barbier","Profitez des attraits de la nature ou pratiquez des activités en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Aire de pique-nique,Bacs bruns publics,Fontaine d'eau potable,Module de jeu pour enfants,Module de jeu pour tout-petits","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Marie-Barbier","Place François-La Bernarde",,"H1A5B1","Montréal",-73.490085544594,45.692006362967,"305572.2","5061346.8"
"Parc Marie-Cardinal","https://montreal.ca/lieux/parc-marie-cardinal","Profitez des attraits de la nature ou pratiquez des activités en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Aire de pique-nique,Bacs bruns publics,Module de jeu pour enfants,Module de jeu pour tout-petits","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Marie-Cardinal","Entre la rue Jacques-Rousseau et la rue Louis-Darveau",,"H1E6C7","Montréal",-73.605664743567,45.635663874665795,"296562.1","5055090.7"
"Parc Pierre-Dagenais-Dit-Lépine","https://montreal.ca/lieux/parc-pierre-dagenais-dit-lepine","Profitez des attraits de la nature ou pratiquez des activités en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Aire de pique-nique,Bacs bruns publics","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Pierre-Dagenais-Dit-Lépine","Au coin de la 48e Avenue et du boulevard Gouin Est",,"H1E2P8","Montréal",-73.580344347493,45.65535355981,"298538.4","5057276.5"
"Parc René-Lecavalier","https://montreal.ca/lieux/parc-rene-lecavalier","Profitez des attraits de la nature ou pratiquez des activités en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Aire de pique-nique,Bacs bruns publics,Support à vélo","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc René-Lecavalier","Rue Georges-Vermette",,"H1A5G2","Montréal",-73.502067144445,45.652704268331,"304638.9","5056979.0"
"Parc de la Rivière","https://montreal.ca/lieux/parc-de-la-riviere","Profitez des attraits de la nature ou pratiquez des loisirs en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc de la Rivière","Au coin de la rue Pierre-Mercure et de la rue Napoléon-Brisebois",,"H1A5A8","Montréal",-73.49120239172038,45.698812558771294,"305485.1","5062103.2"
"Parc Annette-Vennat-Courchesne","https://montreal.ca/lieux/parc-annette-vennat-courchesne","Profitez des attraits de la nature ou pratiquez des activités en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Aire de pique-nique,Bacs bruns publics,Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Annette-Vennat-Courchesne","Angle de la rue Roy et de la 40e Avenue",,"H1A3J1","Montréal",-73.521045841213,45.665603879256,"303160.1","5058412.8"
"Parc Saint-Valérien","https://montreal.ca/lieux/parc-saint-valerien","Profitez des attraits de la nature ou pratiquez des activités en plein air.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Aire de pique-nique,Bacs bruns publics,Module de jeu pour enfants,Module de jeu pour tout-petits,Support à vélo","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Saint-Valérien","87e Avenue",,"H1C1J7","Montréal",-73.541922826791,45.670023346521,"301533.6","5058904.6"
"Parc Zotique St-Jean","https://montreal.ca/lieux/parc-zotique-st-jean","Profitez des attraits de la nature ou pratiquez des activités en plein air.Le site accueille également l’oeuvre Le Jardins des espoirs dotée de structures multiformes et multicolores.","2020-04-11","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Bacs bruns publics,Support à vélo","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Zotique St-Jean","60e Avenue",,"H1C1A2","Montréal",-73.569082042206,45.660565255813,"299416.6","5057854.9"
